   639,   18.205,   16.841,    2.194,  -8.7889e+00, EL1
   762,    2.069,    3.773,    2.531,  -8.7726e+00, EL1
  1133,    5.969,    4.307,    3.853,  -8.7672e+00, EL1
   802,    2.884,    3.951,    2.848,  -8.7593e+00, EL1
  1142,   13.030,   15.920,    4.103,  -8.7481e+00, EL1
  1142,   12.752,   15.917,    4.186,  -8.7234e+00, EL1
  1081,   11.296,   16.405,    4.585,  -8.7091e+00, EL1
  1133,    6.238,    4.319,    3.932,  -8.7083e+00, EL1
  1140,    7.715,    4.082,    4.324,  -8.6987e+00, EL1
  1081,   11.572,   16.408,    4.497,  -8.6955e+00, EL1
  1140,    7.434,    4.076,    4.240,  -8.6922e+00, EL1
  1115,    4.362,    4.335,    3.403,  -8.6751e+00, EL1
   454,   10.589,   18.608,    4.747,  -8.6626e+00, EL1
  1012,    3.583,    4.388,    3.200,  -8.6618e+00, EL1
   323,   11.227,   19.108,    4.441,  -8.6499e+00, EL1
   888,   10.608,   17.111,    4.784,  -8.6492e+00, EL1
   774,   17.939,   16.223,    2.530,  -8.6390e+00, EL1
  1118,   15.451,   15.653,    3.459,  -8.6381e+00, EL1
   888,   10.335,   17.111,    4.881,  -8.6324e+00, EL1
  1127,   14.973,   15.659,    3.593,  -8.6159e+00, EL1
   388,    9.411,    1.393,    4.747,  -8.6099e+00, EL1
   454,   10.325,   18.608,    4.860,  -8.6095e+00, EL1
   495,    1.057,    2.855,    1.805,  -8.6014e+00, EL1
   981,   16.626,   15.875,    3.054,  -8.6008e+00, EL1
   323,   11.488,   19.108,    4.322,  -8.5809e+00, EL1
   912,    9.390,    3.099,    4.790,  -8.5686e+00, EL1
   107,    0.101,    1.659,    0.872,  -8.5636e+00, EL3
   388,    9.675,    1.393,    4.860,  -8.5528e+00, EL1
   912,    9.663,    3.100,    4.884,  -8.5472e+00, EL1
   995,   10.815,   16.614,    4.731,  -8.5374e+00, EL1
   995,   11.090,   16.615,    4.640,  -8.5341e+00, EL1
   322,   11.669,   19.396,    4.216,  -8.5292e+00, EL1
  1116,   15.935,   15.634,    3.328,  -8.5290e+00, EL1
   795,   17.125,   16.042,    2.848,  -8.5164e+00, EL1
   231,    8.773,    0.893,    4.441,  -8.5014e+00, EL1
  1080,   11.783,   16.121,    4.454,  -8.4932e+00, EL1
   762,    2.370,    3.723,    2.606,  -8.4881e+00, EL1
   322,   11.929,   19.397,    4.094,  -8.4867e+00, EL1
  1128,   14.494,   15.654,    3.730,  -8.4837e+00, EL1
  1080,   12.060,   16.124,    4.369,  -8.4785e+00, EL1
  1216,    5.032,    4.500,    3.634,  -8.4760e+00, EL1
  1212,    4.558,    4.525,    3.510,  -8.4559e+00, EL1
   418,   18.953,   17.144,    1.802,  -8.4507e+00, EL1
   725,    9.866,    2.103,    4.947,  -8.4478e+00, EL1
  1134,    6.438,    4.329,    3.990,  -8.4471e+00, EL1
  1127,   14.697,   15.657,    3.672,  -8.4356e+00, EL1
  1134,    6.715,    4.342,    4.071,  -8.4314e+00, EL1
   231,    8.512,    0.892,    4.322,  -8.4295e+00, EL1
   586,    9.867,    1.892,    4.946,  -8.4253e+00, EL1
   561,   10.134,   18.108,    4.946,  -8.4223e+00, EL1
   701,   10.134,   17.898,    4.947,  -8.4144e+00, EL1
   725,   10.134,    2.103,    5.053,  -8.4071e+00, EL1
  1118,   15.175,   15.658,    3.536,  -8.3972e+00, EL1
  1033,    8.905,    3.595,    4.649,  -8.3932e+00, EL1
   725,    9.865,    2.391,    4.949,  -8.3897e+00, EL1
  1033,    9.181,    3.597,    4.738,  -8.3869e+00, EL1
   701,    9.866,   17.898,    5.053,  -8.3827e+00, EL1
   561,    9.867,   18.108,    5.054,  -8.3741e+00, EL1
   586,   10.133,    1.892,    5.054,  -8.3697e+00, EL1
  1128,   14.217,   15.647,    3.809,  -8.3586e+00, EL1
   996,   10.610,   16.901,    4.790,  -8.3579e+00, EL1
   229,    8.331,    0.604,    4.216,  -8.3507e+00, EL1
   774,   17.639,   16.272,    2.605,  -8.3489e+00, EL1
   725,   10.135,    2.391,    5.051,  -8.3487e+00, EL1
   996,   10.337,   16.900,    4.884,  -8.3461e+00, EL1
  1143,   12.549,   15.916,    4.246,  -8.3393e+00, EL1
  1143,   12.271,   15.914,    4.329,  -8.3343e+00, EL1
  1217,    5.490,    4.490,    3.758,  -8.3267e+00, EL1
   561,   10.133,   18.396,    4.944,  -8.3230e+00, EL1
   701,   10.135,   17.610,    4.949,  -8.3148e+00, EL1
   455,   10.778,   18.896,    4.654,  -8.3134e+00, EL1
  1032,    8.694,    3.882,    4.601,  -8.3129e+00, EL1
   229,    8.071,    0.603,    4.094,  -8.3064e+00, EL1
   803,    2.582,    4.200,    2.849,  -8.3052e+00, EL1
  1032,    8.415,    3.880,    4.515,  -8.3039e+00, EL1
  1012,    3.870,    4.366,    3.274,  -8.2978e+00, EL1
   495,    1.326,    2.810,    1.882,  -8.2969e+00, EL1
   455,   11.040,   18.896,    4.537,  -8.2964e+00, EL1
   586,    9.867,    1.604,    4.944,  -8.2918e+00, EL1
   873,    9.865,    2.602,    4.950,  -8.2855e+00, EL1
   701,    9.866,   17.610,    5.051,  -8.2829e+00, EL1
   561,    9.868,   18.396,    5.056,  -8.2748e+00, EL1
  1216,    5.298,    4.491,    3.705,  -8.2737e+00, EL1
  1129,   14.013,   15.642,    3.868,  -8.2728e+00, EL1
  1117,    4.071,    4.557,    3.387,  -8.2709e+00, EL1
   873,   10.135,    2.602,    5.050,  -8.2544e+00, EL1
  1150,    8.202,    4.089,    4.469,  -8.2521e+00, EL1
  1150,    7.921,    4.085,    4.385,  -8.2445e+00, EL1
   586,   10.132,    1.604,    5.056,  -8.2363e+00, EL1
  1116,   15.655,   15.646,    3.404,  -8.2332e+00, EL1
  1066,   16.428,   15.604,    3.199,  -8.2228e+00, EL1
   327,    9.678,   19.107,    5.146,  -8.2182e+00, EL1
   240,   10.322,    0.894,    5.146,  -8.2168e+00, EL1
   453,   10.132,   18.607,    4.943,  -8.2111e+00, EL1
  1217,    5.750,    4.497,    3.831,  -8.2085e+00, EL1
   389,    9.222,    1.104,    4.654,  -8.1928e+00, EL1
  1129,   13.734,   15.636,    3.948,  -8.1888e+00, EL1
   389,    8.960,    1.104,    4.537,  -8.1838e+00, EL1
   889,   10.135,   17.398,    4.950,  -8.1808e+00, EL1
  1212,    4.834,    4.509,    3.582,  -8.1743e+00, EL1
   418,   18.684,   17.189,    1.879,  -8.1666e+00, EL1
   889,    9.865,   17.398,    5.050,  -8.1596e+00, EL1
   387,    9.868,    1.393,    4.943,  -8.1577e+00, EL1
   327,    9.417,   19.107,    5.265,  -8.1462e+00, EL1
   240,   10.583,    0.894,    5.265,  -8.1439e+00, EL1
   453,    9.868,   18.607,    5.057,  -8.1434e+00, EL1
  1139,    7.203,    4.361,    4.212,  -8.1294e+00, EL1
  1139,    6.920,    4.351,    4.130,  -8.1283e+00, EL1
   912,    9.386,    3.387,    4.797,  -8.1270e+00, EL1
   196,    0.588,    2.210,    1.335,  -8.1075e+00, EL1
   912,    9.661,    3.388,    4.888,  -8.1056e+00, EL1
   929,    3.081,    4.431,    3.074,  -8.0987e+00, EL1
  1082,   10.819,   16.403,    4.738,  -8.0971e+00, EL1
  1082,   11.094,   16.404,    4.650,  -8.0948e+00, EL1
   387,   10.132,    1.393,    5.057,  -8.0835e+00, EL1
  1225,    5.943,    4.505,    3.885,  -8.0469e+00, EL1
   873,    9.864,    2.889,    4.952,  -8.0378e+00, EL1
   812,   17.426,   15.794,    2.849,  -8.0316e+00, EL1
  1141,   13.529,   15.632,    4.006,  -8.0289e+00, EL1
   454,   10.585,   18.895,    4.740,  -8.0268e+00, EL1
   873,   10.136,    2.889,    5.048,  -8.0065e+00, EL1
   323,   11.220,   19.396,    4.427,  -8.0004e+00, EL1
   803,    2.876,    4.166,    2.922,  -7.9954e+00, EL1
  1225,    6.209,    4.522,    3.962,  -7.9954e+00, EL1
   454,   10.323,   18.895,    4.856,  -7.9740e+00, EL1
  1081,   11.303,   16.117,    4.601,  -7.9731e+00, EL1
  1141,   13.248,   15.629,    4.086,  -7.9711e+00, EL1
  1081,   11.580,   16.120,    4.516,  -7.9595e+00, EL1
   388,    9.414,    1.105,    4.740,  -7.9534e+00, EL1
  1117,    4.354,    4.538,    3.458,  -7.9483e+00, EL1
   453,   10.131,   18.895,    4.942,  -7.9359e+00, EL1
   323,   11.479,   19.396,    4.305,  -7.9306e+00, EL1
   625,    1.543,    3.407,    2.213,  -7.9215e+00, EL1
  1014,    3.576,    4.595,    3.264,  -7.9100e+00, EL1
  1211,   15.464,   15.447,    3.512,  -7.9043e+00, EL1
   388,    9.677,    1.105,    4.856,  -7.8965e+00, EL1
    89,   19.906,   18.335,    0.872,  -7.8953e+00, EL3
  1144,   11.790,   15.910,    4.471,  -7.8948e+00, EL1
   889,   10.136,   17.110,    4.952,  -7.8908e+00, EL1
  1144,   12.068,   15.912,    4.389,  -7.8894e+00, EL1
  1066,   16.142,   15.622,    3.273,  -7.8832e+00, EL1
   996,   10.614,   16.613,    4.797,  -7.8754e+00, EL1
   889,    9.864,   17.110,    5.048,  -7.8692e+00, EL1
   453,    9.869,   18.895,    5.058,  -7.8686e+00, EL1
   996,   10.339,   16.612,    4.888,  -7.8641e+00, EL1
   387,    9.869,    1.105,    4.942,  -7.8631e+00, EL1
  1218,   14.989,   15.453,    3.640,  -7.8568e+00, EL1
   762,    2.073,    4.061,    2.646,  -7.8504e+00, EL1
   324,   10.774,   19.107,    4.647,  -7.8277e+00, EL1
   625,    1.819,    3.345,    2.278,  -7.8243e+00, EL1
   196,    0.867,    2.164,    1.422,  -7.8206e+00, EL1
   913,    9.863,    3.100,    4.953,  -7.8192e+00, EL1
   638,   18.465,   16.590,    2.211,  -7.8186e+00, EL1
   231,    8.780,    0.605,    4.427,  -7.8171e+00, EL1
   913,   10.136,    3.100,    5.047,  -7.7974e+00, EL1
   387,   10.131,    1.105,    5.058,  -7.7892e+00, EL1
  1119,   15.946,   15.427,    3.387,  -7.7854e+00, EL1
  1140,    7.696,    4.373,    4.352,  -7.7775e+00, EL1
  1140,    7.411,    4.367,    4.271,  -7.7713e+00, EL1
  1151,    8.687,    4.094,    4.612,  -7.7685e+00, EL1
  1151,    8.407,    4.091,    4.529,  -7.7676e+00, EL1
  1033,    8.898,    3.884,    4.663,  -7.7603e+00, EL1
  1040,    9.383,    3.598,    4.803,  -7.7603e+00, EL1
  1226,    6.409,    4.535,    4.019,  -7.7570e+00, EL1
   560,    9.674,   18.396,    5.137,  -7.7548e+00, EL1
  1033,    9.176,    3.885,    4.748,  -7.7539e+00, EL1
   231,    8.521,    0.604,    4.305,  -7.7440e+00, EL1
  1040,    9.659,    3.599,    4.891,  -7.7435e+00, EL1
   452,    9.677,   18.895,    5.144,  -7.7400e+00, EL1
  1226,    6.687,    4.554,    4.098,  -7.7358e+00, EL1
   560,    9.409,   18.396,    5.248,  -7.7327e+00, EL1
   386,   10.323,    1.105,    5.144,  -7.7318e+00, EL1
   452,    9.675,   18.607,    5.140,  -7.7309e+00, EL1
  1142,   13.043,   15.627,    4.144,  -7.7289e+00, EL1
   929,    3.372,    4.405,    3.146,  -7.7272e+00, EL1
   812,   17.132,   15.828,    2.922,  -7.7248e+00, EL1
   585,   10.326,    1.604,    5.137,  -7.7181e+00, EL1
   638,   18.189,   16.652,    2.277,  -7.7167e+00, EL1
   324,   11.036,   19.107,    4.529,  -7.7117e+00, EL1
  1219,   14.512,   15.443,    3.772,  -7.7071e+00, EL1
   326,   10.131,   19.107,    4.941,  -7.7061e+00, EL1
   560,    9.672,   18.108,    5.133,  -7.7027e+00, EL1
   239,    9.869,    0.894,    4.941,  -7.6998e+00, EL1
  1142,   12.764,   15.625,    4.223,  -7.6988e+00, EL1
   981,   16.928,   15.562,    3.074,  -7.6981e+00, EL1
   386,   10.325,    1.393,    5.140,  -7.6961e+00, EL1
   452,    9.415,   18.895,    5.260,  -7.6951e+00, EL1
   774,   17.934,   15.935,    2.646,  -7.6914e+00, EL1
   585,   10.591,    1.603,    5.248,  -7.6904e+00, EL1
   585,   10.328,    1.892,    5.133,  -7.6889e+00, EL1
   452,    9.411,   18.607,    5.253,  -7.6859e+00, EL1
  1218,   14.714,   15.448,    3.716,  -7.6809e+00, EL1
   560,    9.405,   18.109,    5.241,  -7.6806e+00, EL1
   386,   10.585,    1.105,    5.260,  -7.6774e+00, EL1
  1211,   15.189,   15.453,    3.585,  -7.6729e+00, EL1
   724,   10.330,    2.103,    5.130,  -7.6699e+00, EL1
   328,    8.965,   19.107,    5.471,  -7.6649e+00, EL1
   700,    9.670,   17.898,    5.130,  -7.6627e+00, EL1
   585,   10.595,    1.891,    5.241,  -7.6611e+00, EL1
   233,    9.226,    0.893,    4.647,  -7.6607e+00, EL1
   724,   10.598,    2.102,    5.236,  -7.6521e+00, EL1
   700,    9.403,   17.898,    5.236,  -7.6502e+00, EL1
   997,   10.137,   16.899,    4.953,  -7.6448e+00, EL1
   386,   10.589,    1.393,    5.253,  -7.6417e+00, EL1
   259,   19.432,   17.785,    1.329,  -7.6405e+00, EL1
   241,   11.035,    0.893,    5.471,  -7.6346e+00, EL1
   997,    9.864,   16.899,    5.047,  -7.6324e+00, EL1
   625,    1.556,    3.672,    2.329,  -7.6253e+00, EL1
   108,    0.384,    2.051,    1.179,  -7.5970e+00, EL3
  1219,   14.234,   15.433,    3.850,  -7.5863e+00, EL1
  1014,    3.863,    4.572,    3.335,  -7.5733e+00, EL1
   724,   10.332,    2.390,    5.126,  -7.5600e+00, EL1
   196,    0.585,    2.476,    1.458,  -7.5583e+00, EL1
   451,    8.960,   18.896,    5.462,  -7.5487e+00, EL1
   233,    8.964,    0.893,    4.529,  -7.5472e+00, EL1
   328,    9.226,   19.107,    5.353,  -7.5461e+00, EL1
   724,   10.601,    2.390,    5.229,  -7.5421e+00, EL1
   451,    9.223,   18.896,    5.346,  -7.5292e+00, EL1
   638,   18.451,   16.325,    2.328,  -7.5220e+00, EL1
  1221,   14.029,   15.427,    3.907,  -7.5213e+00, EL1
   328,    8.971,   19.395,    5.484,  -7.5185e+00, EL1
   762,    2.369,    4.016,    2.717,  -7.5178e+00, EL1
   700,    9.668,   17.610,    5.126,  -7.5163e+00, EL1
   385,   11.040,    1.104,    5.463,  -7.5154e+00, EL1
   241,   10.774,    0.893,    5.353,  -7.5118e+00, EL1
   700,    9.399,   17.610,    5.229,  -7.5036e+00, EL1
  1119,   15.666,   15.440,    3.459,  -7.4987e+00, EL1
   385,   10.777,    1.104,    5.346,  -7.4965e+00, EL1
  1083,   10.617,   16.402,    4.803,  -7.4854e+00, EL1
  1083,   10.340,   16.401,    4.891,  -7.4794e+00, EL1
   241,   11.029,    0.605,    5.484,  -7.4751e+00, EL1
   874,   10.333,    2.601,    5.123,  -7.4721e+00, EL1
   259,   19.158,   17.835,    1.413,  -7.4716e+00, EL1
   625,    1.842,    3.612,    2.394,  -7.4698e+00, EL1
   874,   10.604,    2.601,    5.223,  -7.4622e+00, EL1
  1067,   16.436,   15.396,    3.264,  -7.4607e+00, EL1
   107,    0.360,    1.333,    0.823,  -7.4546e+00, EL3
  1231,    6.894,    4.565,    4.156,  -7.4477e+00, EL1
  1231,    7.183,    4.576,    4.236,  -7.4325e+00, EL1
  1221,   13.747,   15.418,    3.985,  -7.4324e+00, EL1
   326,    9.870,   19.107,    5.059,  -7.4317e+00, EL1
  1216,    5.022,    4.763,    3.697,  -7.4310e+00, EL1
  1082,   10.823,   16.115,    4.748,  -7.4271e+00, EL1
  1082,   11.100,   16.116,    4.663,  -7.4250e+00, EL1
   913,    9.862,    3.388,    4.955,  -7.4193e+00, EL1
  1145,   11.308,   15.906,    4.614,  -7.4156e+00, EL1
    88,   19.635,   17.940,    1.175,  -7.4096e+00, EL3
  1145,   11.586,   15.909,    4.531,  -7.4078e+00, EL1
   890,    9.667,   17.399,    5.123,  -7.4036e+00, EL1
   239,   10.131,    0.894,    5.059,  -7.4033e+00, EL1
   890,    9.396,   17.399,    5.223,  -7.3995e+00, EL1
   328,    9.230,   19.395,    5.362,  -7.3987e+00, EL1
   913,   10.137,    3.388,    5.045,  -7.3972e+00, EL1
  1150,    8.188,    4.380,    4.491,  -7.3956e+00, EL1
  1150,    7.904,    4.376,    4.411,  -7.3897e+00, EL1
  1143,   12.560,   15.624,    4.280,  -7.3892e+00, EL1
  1143,   12.281,   15.623,    4.359,  -7.3803e+00, EL1
   638,   18.166,   16.385,    2.394,  -7.3623e+00, EL1
   774,   17.639,   15.978,    2.717,  -7.3568e+00, EL1
   241,   10.770,    0.605,    5.362,  -7.3518e+00, EL1
   930,    3.076,    4.639,    3.144,  -7.3446e+00, EL1
   981,   16.638,   15.588,    3.146,  -7.3411e+00, EL1
   259,   19.428,   17.522,    1.454,  -7.3383e+00, EL1
  1212,    4.551,    4.797,    3.583,  -7.3117e+00, EL1
  1217,    5.468,    4.746,    3.809,  -7.3068e+00, EL1
  1233,   13.540,   15.414,    4.042,  -7.3054e+00, EL1
   803,    2.577,    4.486,    2.954,  -7.2926e+00, EL1
  1152,    8.892,    4.095,    4.673,  -7.2689e+00, EL1
   196,    0.862,    2.431,    1.542,  -7.2612e+00, EL1
  1152,    9.172,    4.097,    4.756,  -7.2609e+00, EL1
   451,    8.954,   18.609,    5.450,  -7.2368e+00, EL1
  1233,   13.258,   15.412,    4.119,  -7.2355e+00, EL1
   874,   10.335,    2.889,    5.119,  -7.2273e+00, EL1
   451,    9.218,   18.608,    5.337,  -7.2172e+00, EL1
   874,   10.607,    2.889,    5.216,  -7.2170e+00, EL1
   997,   10.138,   16.611,    4.955,  -7.2062e+00, EL1
  1217,    5.715,    4.758,    3.877,  -7.2024e+00, EL1
   385,   11.046,    1.391,    5.450,  -7.1997e+00, EL1
    37,    5.391,   19.613,    7.215,  -7.1973e+00, EL3
  1216,    5.282,    4.748,    3.761,  -7.1962e+00, EL1
   997,    9.863,   16.611,    5.045,  -7.1934e+00, EL1
  1040,    9.379,    3.886,    4.810,  -7.1895e+00, EL1
   385,   10.782,    1.392,    5.337,  -7.1805e+00, EL1
  1040,    9.657,    3.887,    4.895,  -7.1725e+00, EL1
   239,    9.870,    0.606,    4.939,  -7.1633e+00, EL1
   259,   19.155,   17.568,    1.536,  -7.1592e+00, EL1
  1067,   16.152,   15.415,    3.334,  -7.1500e+00, EL1
   324,   10.770,   19.395,    4.638,  -7.1463e+00, EL1
   325,   10.583,   19.107,    4.734,  -7.1330e+00, EL1
  1232,    7.394,    4.582,    4.294,  -7.1259e+00, EL1
   559,    8.950,   18.398,    5.441,  -7.1255e+00, EL1
   890,    9.665,   17.111,    5.119,  -7.1249e+00, EL1
   890,    9.393,   17.111,    5.216,  -7.1205e+00, EL1
  1232,    7.682,    4.588,    4.373,  -7.1162e+00, EL1
  1041,    9.862,    3.599,    4.956,  -7.1076e+00, EL1
   494,    1.058,    3.045,    1.891,  -7.1057e+00, EL1
   559,    9.215,   18.397,    5.330,  -7.1001e+00, EL1
  1117,    4.064,    4.835,    3.467,  -7.0949e+00, EL1
  1041,   10.138,    3.599,    5.044,  -7.0932e+00, EL1
   584,   11.050,    1.602,    5.441,  -7.0872e+00, EL1
   325,   10.322,   19.107,    4.853,  -7.0792e+00, EL1
    46,    1.402,   19.904,    9.257,  -7.0743e+00, EL3
   584,   10.785,    1.603,    5.330,  -7.0642e+00, EL1
   914,   10.336,    3.100,    5.116,  -7.0502e+00, EL1
  1234,   13.052,   15.411,    4.174,  -7.0495e+00, EL1
   914,   10.610,    3.099,    5.210,  -7.0461e+00, EL1
    98,   18.598,    0.096,    9.257,  -7.0455e+00, EL3
   168,   14.609,    0.387,    7.215,  -7.0347e+00, EL3
   494,    1.328,    2.999,    1.965,  -7.0343e+00, EL1
   324,   11.029,   19.395,    4.516,  -7.0298e+00, EL1
   930,    3.365,    4.613,    3.213,  -7.0234e+00, EL1
   294,   15.528,    0.591,    7.600,  -7.0185e+00, EL1
  1144,   11.798,   15.621,    4.495,  -7.0155e+00, EL1
  1144,   12.077,   15.623,    4.416,  -7.0126e+00, EL1
  1212,    4.826,    4.777,    3.649,  -7.0121e+00, EL1
  1234,   12.771,   15.411,    4.250,  -7.0064e+00, EL1
   235,    9.417,    0.894,    4.734,  -6.9986e+00, EL1
   559,    8.944,   18.110,    5.428,  -6.9926e+00, EL1
   417,   18.951,   16.953,    1.889,  -6.9883e+00, EL1
  1151,    8.396,    4.381,    4.549,  -6.9839e+00, EL1
  1151,    8.678,    4.383,    4.629,  -6.9833e+00, EL1
   294,   15.268,    0.592,    7.478,  -6.9814e+00, EL1
  1225,    5.901,    4.772,    3.929,  -6.9748e+00, EL1
   326,   10.130,   19.395,    4.939,  -6.9708e+00, EL1
    89,   19.662,   18.638,    0.827,  -6.9690e+00, EL3
   559,    9.210,   18.110,    5.320,  -6.9669e+00, EL1
   584,   11.056,    1.890,    5.428,  -6.9638e+00, EL1
    46,    1.659,   19.899,    9.128,  -6.9574e+00, EL3
  1225,    6.162,    4.797,    4.002,  -6.9501e+00, EL1
   803,    2.868,    4.453,    3.022,  -6.9500e+00, EL1
   584,   10.790,    1.891,    5.320,  -6.9406e+00, EL1
   812,   17.430,   15.510,    2.953,  -6.9403e+00, EL1
   235,    9.678,    0.894,    4.853,  -6.9398e+00, EL1
   699,    8.939,   17.899,    5.419,  -6.9347e+00, EL1
   233,    9.230,    0.605,    4.638,  -6.9308e+00, EL1
    98,   18.341,    0.101,    9.128,  -6.9281e+00, EL3
   998,    9.390,   16.901,    5.210,  -6.9267e+00, EL1
   998,    9.664,   16.900,    5.116,  -6.9244e+00, EL1
  1146,   10.826,   15.904,    4.756,  -6.9242e+00, EL1
  1146,   11.104,   15.905,    4.674,  -6.9222e+00, EL1
   980,   16.933,   15.355,    3.144,  -6.9199e+00, EL1
   417,   18.680,   17.000,    1.962,  -6.9193e+00, EL1
   723,   11.061,    2.100,    5.419,  -6.9186e+00, EL1
   287,    4.470,   19.411,    7.602,  -6.9109e+00, EL1
   699,    9.207,   17.899,    5.313,  -6.9073e+00, EL1
   723,   10.793,    2.101,    5.313,  -6.8931e+00, EL1
  1083,   10.620,   16.114,    4.811,  -6.8836e+00, EL1
   761,    2.074,    4.268,    2.729,  -6.8830e+00, EL1
   287,    4.730,   19.409,    7.479,  -6.8816e+00, EL1
  1083,   10.342,   16.113,    4.895,  -6.8774e+00, EL1
  1084,   10.138,   16.401,    4.956,  -6.8755e+00, EL1
  1084,    9.862,   16.401,    5.044,  -6.8701e+00, EL1
   239,   10.130,    0.606,    5.061,  -6.8668e+00, EL1
    37,    5.650,   19.613,    7.091,  -6.8645e+00, EL3
    45,    1.783,   19.617,    8.951,  -6.8429e+00, EL3
   329,    8.512,   19.108,    5.678,  -6.8279e+00, EL1
   233,    8.970,    0.605,    4.516,  -6.8166e+00, EL1
  1302,    5.021,    4.955,    3.744,  -6.7994e+00, EL1
   450,    8.506,   18.898,    5.665,  -6.7993e+00, EL1
   245,   11.488,    0.892,    5.678,  -6.7948e+00, EL1
   494,    1.061,    3.305,    2.008,  -6.7900e+00, EL1
  1226,    6.641,    4.848,    4.135,  -6.7821e+00, EL1
  1211,   15.479,   15.169,    3.584,  -6.7795e+00, EL1
  1242,    7.892,    4.591,    4.430,  -6.7784e+00, EL1
  1226,    6.360,    4.818,    4.057,  -6.7729e+00, EL1
  1242,    8.178,    4.593,    4.508,  -6.7717e+00, EL1
  1014,    3.569,    4.876,    3.352,  -6.7679e+00, EL1
   723,   11.067,    2.388,    5.406,  -6.7605e+00, EL1
  1117,    4.347,    4.813,    3.534,  -6.7599e+00, EL1
   384,   11.494,    1.102,    5.665,  -6.7570e+00, EL1
   699,    8.933,   17.612,    5.406,  -6.7518e+00, EL1
  1159,    9.376,    4.098,    4.816,  -6.7517e+00, EL1
   329,    8.773,   19.108,    5.559,  -6.7464e+00, EL1
    99,   18.218,    0.384,    8.950,  -6.7457e+00, EL3
  1305,    5.459,    4.924,    3.848,  -6.7456e+00, EL1
  1235,   12.567,   15.411,    4.306,  -6.7444e+00, EL1
  1159,    9.656,    4.098,    4.898,  -6.7387e+00, EL1
   723,   10.798,    2.389,    5.304,  -6.7349e+00, EL1
   450,    8.768,   18.897,    5.548,  -6.7256e+00, EL1
   699,    9.202,   17.611,    5.304,  -6.7247e+00, EL1
  1235,   12.288,   15.411,    4.381,  -6.7247e+00, EL1
  1218,   15.012,   15.175,    3.703,  -6.7148e+00, EL1
    45,    2.052,   19.616,    8.821,  -6.7142e+00, EL3
   773,   17.933,   15.727,    2.728,  -6.7131e+00, EL1
   245,   11.226,    0.892,    5.559,  -6.7083e+00, EL1
   168,   14.350,    0.387,    7.090,  -6.6996e+00, EL3
   326,    9.870,   19.395,    5.061,  -6.6966e+00, EL1
   761,    2.367,    4.228,    2.797,  -6.6877e+00, EL1
   417,   18.945,   16.693,    2.007,  -6.6860e+00, EL1
   494,    1.335,    3.257,    2.079,  -6.6855e+00, EL1
   914,   10.338,    3.388,    5.112,  -6.6819e+00, EL1
   384,   11.232,    1.103,    5.548,  -6.6779e+00, EL1
   914,   10.614,    3.387,    5.203,  -6.6773e+00, EL1
   875,   11.072,    2.599,    5.397,  -6.6768e+00, EL1
  1214,    4.549,    4.996,    3.636,  -6.6581e+00, EL1
  1305,    5.690,    4.925,    3.906,  -6.6548e+00, EL1
   891,    8.928,   17.401,    5.397,  -6.6501e+00, EL1
   875,   10.801,    2.600,    5.296,  -6.6488e+00, EL1
   450,    8.497,   18.610,    5.647,  -6.6453e+00, EL1
    99,   17.949,    0.386,    8.821,  -6.6335e+00, EL3
   891,    9.198,   17.400,    5.296,  -6.6209e+00, EL1
  1119,   15.957,   15.148,    3.467,  -6.6185e+00, EL1
   980,   16.645,   15.380,    3.213,  -6.6144e+00, EL1
  1145,   11.315,   15.618,    4.631,  -6.6142e+00, EL1
   329,    8.521,   19.396,    5.695,  -6.6140e+00, EL1
  1145,   11.594,   15.620,    4.552,  -6.6077e+00, EL1
   812,   17.140,   15.541,    3.022,  -6.6065e+00, EL1
   384,   11.503,    1.390,    5.647,  -6.6033e+00, EL1
  1041,    9.861,    3.887,    4.957,  -6.5885e+00, EL1
   417,   18.672,   16.741,    2.077,  -6.5850e+00, EL1
  1219,   14.539,   15.154,    3.830,  -6.5828e+00, EL1
   245,   11.479,    0.604,    5.695,  -6.5788e+00, EL1
  1041,   10.139,    3.887,    5.042,  -6.5735e+00, EL1
   450,    8.761,   18.610,    5.533,  -6.5716e+00, EL1
  1218,   14.740,   15.164,    3.776,  -6.5570e+00, EL1
  1152,    8.885,    4.385,    4.687,  -6.5536e+00, EL1
  1152,    9.166,    4.386,    4.766,  -6.5445e+00, EL1
  1302,    5.280,    4.932,    3.804,  -6.5417e+00, EL1
  1211,   15.210,   15.176,    3.652,  -6.5360e+00, EL1
   329,    8.780,   19.396,    5.573,  -6.5318e+00, EL1
   558,    8.491,   18.400,    5.634,  -6.5265e+00, EL1
   998,    9.387,   16.613,    5.203,  -6.5253e+00, EL1
   384,   11.239,    1.391,    5.533,  -6.5243e+00, EL1
   998,    9.662,   16.612,    5.112,  -6.5238e+00, EL1
   804,    2.574,    4.692,    3.029,  -6.5124e+00, EL1
   773,   17.640,   15.767,    2.797,  -6.5076e+00, EL1
   624,    1.563,    3.869,    2.414,  -6.4927e+00, EL1
   245,   11.219,    0.605,    5.573,  -6.4916e+00, EL1
   583,   11.509,    1.600,    5.634,  -6.4818e+00, EL1
  1219,   14.259,   15.140,    3.905,  -6.4756e+00, EL1
   558,    8.756,   18.399,    5.522,  -6.4642e+00, EL1
  1231,    6.853,    4.863,    4.192,  -6.4616e+00, EL1
